customer_tweet_id,customer_text,true_intent,predicted_intent,true_escalation,predicted_escalation,reply,evidence
810176,Ffs constantly my iphone is spasming out or just freezes ...doing my head in @AppleSupport any chance you sort the bugs out and do an update,device_performance,ios_update_issue,human,auto,Could you let us know which iOS version you’re running and what device you have? You can find the iOS version under Settings → General → About. Once we have that info we can help you further.,"[{""customer_text"":""Any chance @115858 could sort out your software after last few updates, my iPhone📱7+ never performed so badly.  Sort it out FFS #iPhoneUpdate"",""support_text"":""@424129 We're here to help. Are you on the latest version 11.0.3?"",""score"":31.26745225045702},{""customer_text"":""@AppleSupport ever since I updated my iPhone to iOS 11 all my apps are running slow &amp; take long to open. My phone constantly freezes and this never happened before the update!!! Just terrible can you fix the bugs ASAP!!!!!!!!!"",""support_text"":""@342642 Let's figure out why this is happening together. Send us a DM including the exact iOS version installed. This can be found under Settings &gt; General &gt; About. We'll continue there. https://t.co/GDrqU22YpT"",""score"":27.89163897649708},{""customer_text"":""@AppleSupport Is it just me or does ios11 have a lot of bugs? Everyday there seems to be an update and yet everything just freezes. Why does it seem that  products are just going worse by the day? #improvementsneedmade #Apple"",""support_text"":""@612229 We'd like to know more about what's going on to see if we can help. DM us with the details, including what device you have. https://t.co/GDrqU22YpT"",""score"":26.478539634639144}]"
857948,Please @AppleSupport I really need to stop saying the celebrity borefests and casual sexism of The Sun in my top or trending stories.,app_issue,app_issue,auto,auto,Customization is definitely possible! Please see this article for help: https://t.co/yA7l8Bj0hj,"[{""customer_text"":""Dear @AppleSupport is there any way I can stop the sun news appearing in my trending on the news app? It really is a vile rag. https://t.co/ShTjKHJfMh"",""support_text"":""@200727 Customization is definitely possible!  Please see this article for help: https://t.co/yA7l8Bj0hj"",""score"":32.34484684305426},{""customer_text"":""@AppleSupport I can get on and listen to all of my podcasts and it shows the top 10 episodes on the main itunes page as well as the normal top 100 chart for general podcasts but gives me nothing for the 'top episodes' chart including when I try to refine it by category i.e. https://t.co/fEMBUdD43z"",""support_text"":""@271148 Thanks for that info. Go ahead and reach out to us in DM and let us know what country you're located in so we can look into this further. https://t.co/GDrqU22YpT"",""score"":21.44807256536854},{""customer_text"":""#iPhoneX @AppleSupport @115858 I️ love iPhoneX but so many bugs.  Can’t close apps when you are on a call.  Can’t tap on top of screen to auto scroll to top on apps.  Can’t click on blue or green banner on top left to return to phone call or GPS app unless on home screen"",""support_text"":""@627741 That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT"",""score"":21.44807256536854}]"
875948,@115858 ios 11 made my phone bug and now its hella slow!! Sos,device_performance,ios_update_issue,human,auto,"Was this the 11.0.2 update? If not, use this to update your iPhone: https://t.co/80YRnjDFDk Send us a DM to continue.","[{""customer_text"":""iOS 11\niOS 11.0.1\niOS 11.0.2\niOS 11.0.3\niOS 11.1\nIOS 11.1.1\niOS 11.1.2\nChance Nummer Sieben für Podcasts: vertan.\n@115858 @AppleSupport https://t.co/EW688vVApo"",""support_text"":""@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":43.42630550860836},{""customer_text"":""@AppleSupport Why so many bugs on IOS 11 for iPad and iPhone 6. Slow, slow. All is slow. Appstore updates slow and freeze. The IOS 11 is just catastrophic for old devices. The same problems with iPod last version. On iPhone 6, 6 times on 10  Touch-ID don’t works ! I’m hangry"",""support_text"":""@149730  Thanks for reaching out. Please let us know all about the issues you're experiencing. We'd like to help you and look into this further. Please DM us to get started. https://t.co/GDrqU22YpT"",""score"":31.643204987878494},{""customer_text"":""This new iOS update has made my phone bug out and made it slow😒 @AppleSupport @115858"",""support_text"":""@536490 Was this the 11.0.2 update? If not, use this to update your iPhone: https://t.co/80YRnjDFDk Send us a DM to continue. https://t.co/GDrqU22YpT"",""score"":29.223464410326322}]"
890577,Dear @115858 please fix the music function in the control center. I’m begging you. @AppleSupport,app_issue,app_issue,auto,auto,We’d love to help you get the Control Center music controls working again. Have you tried any troubleshooting steps yet?,"[{""customer_text"":""@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit"",""support_text"":""@595731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":34.48151124571427},{""customer_text"":""Dear @115858 Bluetooth and Wifi DOES drain the iPhone’s battery if they remain on. Please FIX the control center issue… and yes, no matter what you say, it is an issue for costumers. Turning off wifi or bt from here is not working. Fixit, please. https://t.co/h0Ee2XPR1U"",""support_text"":""@692981 We're always glad to hear from our users. You can provide feedback directly right here: https://t.co/eTPVYVFyd8"",""score"":30.169850518100358},{""customer_text"":""As much of an @115858 fanboy as I am, I have to say iOS 11 has been horrible on my phone: random freezes, phantom peripherals (nothing connected, headphone icon shows up), unusable control center controls (music plays, can only control it in music app), etc. https://t.co/28iZbJgN1V"",""support_text"":""@586355 We'd like to help you with these issues. Let's see where we can start. Have you completed any troubleshooting steps yet?"",""score"":29.393566756629692}]"
926714,Does the iPhone 5 use the same charging cord as an iPhone 8? Does the 8 have an option of whether to go cordless or not for charging? @115858,general_support,general_support,auto,auto,"The iPhone 5 and iPhone 8 both use the Lightning connector, so the same Lightning cable works for both. The iPhone 8 (and later models) also support Qi wireless charging, so you can charge it without a cable if you have a compatible wireless charger.","[{""customer_text"":""hey @AppleSupport i have a 3rd party charging cable and my iPhone is like\n\ncharging\nnot charging\ncharging for 2 minutes\nnot charging for 1 minute\ncharging for half a second\nnot charging for half a second\n\nit starts getting on my nerves🙄"",""support_text"":""@745295 Is that cable Made for iPhone? You can find more about that here: https://t.co/UL0668bIG2 Let us know in DM to continue. https://t.co/GDrqU22YpT"",""score"":97.85758619036463},{""customer_text"":""@AppleSupport i have my iphone 6S and ios 11.1.2 this just happened this morning when i woke up. it happens like this:\nwhen charging &amp; not using apps -happens\nwhen charging &amp; using an apps -happens\nnot charging &amp; using an apps -happens\nnot charging &amp; not using an apps -so far not happening."",""support_text"":""@239246 Which country are you located within? Please let us know in DM here: https://t.co/GDrqU2kzhr"",""score"":68.9836162970858},{""customer_text"":""@AppleSupport Hi - When it stops charging, disconnecting the smart connector makes no difference, you have to disconnect &amp; reconnect the charging cable to get it to start charging again. Have cleaned charging socket &amp; tried different charging cable."",""support_text"":""@660504 Got it. Are you using the iPad Pro Smart Keyboard, or are you using another accessory? Have you had the opportunity to test your iPad Pro with another accessory that uses the Smart Connector? Let us know via a DM. We’ll keep moving from there. https://t.co/GDrqU22YpT"",""score"":59.01446995700995}]"
554825,@AppleSupport my 6s constantly freezes/closes out of apps and gives me the dashed spinning white circle. This happens multiple times a day. I’ve done multiple hard resets and no luck. I’m also out of the country so I can’t call the US roll free number,device_performance,device_performance,human,auto,"It sounds like your iPhone 6s is having performance issues. Try updating to the latest iOS, resetting all settings, or restoring from backup. If the problem persists, let us know and we can arrange a repair.","[{""customer_text"":""@AppleSupport NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO!"",""support_text"":""@176541 Please send us a DM and we can continue our conversation there. Thanks. https://t.co/GDrqU22YpT"",""score"":362.0004347446973},{""customer_text"":""@AppleSupport Day 1 Nov 24\nDay 2 nov 25\nDay 3 nov 26\nDay 4 nov 27\nDay 5 nov 28\nDay 6 nov 29\nDay 7 nov 30\nDay 8 dec 1\nDay 9 dec 2\nDay 10, today, Dec 3. Still nothing. 😡"",""support_text"":""@150178 Thanks for letting us know. Let's look into your support options. DM us your location and we'll get started on getting you that badge. https://t.co/GDrqU22YpT"",""score"":51.14107916746256},{""customer_text"":""Please Help! Apple Airport Express 2nd Gen won’t detect Buffalo Tech hard drive. The “discs” tab on Airport Utility won’t let me click it. I’ve reset the router and formatted the Hard Drive to FAT32 multiple times with no luck. @AppleSupport  https://t.co/yL8CTQRwBP"",""support_text"":""@273618 We will make sure to get you the help you need. Your best point of contact is going to be our Airport experts. You can contact them at: \n\nhttps://t.co/IBIY3vMgPj \n\nLet us know if you need help with anything else."",""score"":47.02942565756187}]"
1512111,A fish in the Mississippi is going to be the proud new owner of an iPhone if you don’t fix this I️ business @115858,device_performance,ios_update_issue,human,auto,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,"[{""customer_text"":""@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit"",""support_text"":""@595731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":33.174355805558974},{""customer_text"":""@115858 I️ 😡 am not playing. If you don’t fix this I️ 😡 issue ASAP I’ll be a proud #note8 owner before you know it and I’ll never look back"",""support_text"":""@528843 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz"",""score"":28.40871102844796},{""customer_text"":""Listen @115858 i WILL buy a new iphone when you realease iphone 20! so stop messing up my brand new 7plus! Because it’s BRAND NEW!There’s no reason for it to be turning on and off, with a 100% battery when its BRAND NEW!\n-sincerely\n ur not so happy consumer! \n#apple #iphone #angry"",""support_text"":""@821359 It's our goal that you have an excellent experience regardless of the model of iPhone you have. It sounds like you're having some issues that we'd like to look at together. DM us details on what you're seeing and we'll continue there. https://t.co/GDrqU22YpT"",""score"":24.311616070535102}]"
770103,#IOS11 Worst IOS ever. My phone works like shit. How can you release this? You are @115858 @AppleSupport,ios_update_issue,ios_update_issue,human,auto,@115858 Thanks for reaching out. Could you let us know which iOS version you’re running and what device model you have? That will help us troubleshoot the performance issues you’re experiencing.,"[{""customer_text"":""@AppleSupport sir i have using apple iPhones past 3 years and recently bought iphone7 and was happy but den these ios updates worst ever updates ever phone is hanging cant use multiple apps at the same time never expected this from apple...worst updates ever"",""support_text"":""@777502 Hi there. We'd like to help with your iPhone 7. Please tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version."",""score"":33.17004125022059},{""customer_text"":""Yo’ @115858 @AppleSupport , iOS 11 (until now) is the worst iOS release EVER. I can’t believe how unstable my iphone works 💩"",""support_text"":""@446720 We're here to help. DM us any questions or concerns you're having and we can go from there. https://t.co/GDrqU22YpT"",""score"":31.87511418333635},{""customer_text"":""@AppleSupport disaster version of iOS11 lots of failed calls: it is your WORST release ever. It bugs so much I feel like throwing my phone against a wall to break it. Considering switching to a competitor . Really bad release you should be ashamed to have released it"",""support_text"":""@728201 We'd like to help. Which iOS version is your device running?"",""score"":31.63160644095592}]"
550850,@AppleSupport Of course. I am using an iPhone SE running iOS 11.2 and I am sending SMS text messages.,app_issue,general_support,auto,auto,Thanks for reaching out. Are you experiencing any issues with sending or receiving SMS messages on your iPhone SE?,"[{""customer_text"":""iOS 11\niOS 11.0.1\niOS 11.0.2\niOS 11.0.3\niOS 11.1\nIOS 11.1.1\niOS 11.1.2\nChance Nummer Sieben für Podcasts: vertan.\n@115858 @AppleSupport https://t.co/EW688vVApo"",""support_text"":""@622678 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":42.6527288479856},{""customer_text"":""@AppleSupport 1) phone wouldn’t let me turn off my alarm this morning. Had to restart it. \n2) not getting notifications for text messages\n3) text messages disappearing \n4) text messages out of order \n5)apps freezing\n6) apps closing out \n7) had that problem with the letter “I️”"",""support_text"":""@716736 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version."",""score"":33.90243740695752},{""customer_text"":""Updated to @AppleSupport IOS 11.1.1 then started getting these flash SMS messages. Wouldn’t mind but I’m not trying to send any sms messages and sure as hell not to short ass phone numbers. Can anyone advise? #ios11 #iphone6s #apple https://t.co/Qx6TMHNAqN"",""support_text"":""@669185 We are here for you!  If you tap that message at the bottom, what does it say?  Are you able to send and receive normal SMS messages without error, when you try to?"",""score"":33.717140696858216}]"
877396,"@AppleSupport Hi guys, I think the battery in my iPhone 5S is swollen from what I've read online. What do I do?",battery_issue,hardware_issue,human,human,"Hi, I’m sorry to hear that. Please DM us your iPhone model and location so we can help you further.","[{""customer_text"":""iPhone users... has anyone's screen ever started separating from their phone? It's just started doing it over the past week or so &amp; i've read it's a swollen battery 👀😐 has anyone else had this happen?? #iphone @AppleSupport @115858"",""support_text"":""@692176 Let's check into what's going on with your iPhone together and find a working solution. Meet us in DM with your iPhone model and location (country), please. https://t.co/GDrqU22YpT"",""score"":31.150873420431992},{""customer_text"":""@115858 @AppleSupport I’ve never used headphones on my phone that’s only 4 months old &amp; it’s stuck in headphone mode. This is seriously irritating! I’ve checked &amp; done all tips I’ve read online. 🤬😡🤬😡"",""support_text"":""@666522 We'd like to help. DM us what iOS version you're on and we'll get started. https://t.co/GDrqU22YpT"",""score"":27.437316716696657},{""customer_text"":""@AppleSupport I think this is a global problem, because I read a lot of comments about it on Twitter and websites, I've been using iPhone for 10 years, and I know how to put iPhone in DFU mode, The problem is that I do not have a backup, and I do not want to lose a date on iPhone , https://t.co/WqknUKB2RF"",""support_text"":""@135204 Go ahead and DM us which iPhone you're experiencing this on, and we'll continue there. You can use the link below to reach us via DM: https://t.co/GDrqU22YpT"",""score"":25.951123112277063}]"
1437523,@AppleSupport Don’t u think I must have already done these basic things before reaching out to u guys on social media. Why don’t u fix bugs once for all ?,ios_update_issue,general_support,human,auto,We’re sorry to hear you’re experiencing issues. Could you let us know which specific bug or feature you’re referring to? That will help us assist you better.,"[{""customer_text"":""@AppleSupport Logos don’t come out with notifications. Texts don’t delete. Crashes regularly. Says I have texts but don’t show. Contact names don’t show."",""support_text"":""@167174 Have you been able to restart your iPhone and Apple Watch since these issues were first noticed? DM us your reply: https://t.co/GDrqU22YpT"",""score"":36.536713285768826},{""customer_text"":""@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit"",""support_text"":""@595731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":34.48151124571427},{""customer_text"":""@AppleSupport I don't already know that because I don't have the case yet, but the setting should to appear although you don't have the case/cover on the device...and it doesn't appear"",""support_text"":""@746850 Thanks for letting us know. The Smart Cover works with the Ambient Light Sensor on the iPad and not via Settings. We hope this helps to clear things up for you."",""score"":32.82729440391846}]"
946692,Y’all wtf Apple wouldn’t let me download a FREE app with out putting in my credit card info or logging into my PayPal and when I did it,payment_account_issue,payment_account_issue,human,human,"You can set your payment method to ""None"" in the App Store settings. Here’s an article that explains how: https://t.co/rnB74M0zio","[{""customer_text"":""@AppleSupport can you please fix the App Store! It won’t let me download anything without putting my card info in and then it says it’s not correct info! What happened to no having to put any card information in!"",""support_text"":""@746423 Let's get to the bottom of this so you can download apps again! Take a look at the following article regarding setting \""None\"" up as payment method and let us know if you're still having issues: https://t.co/rnB74M0zio"",""score"":49.07557490721927},{""customer_text"":""@AppleSupport Hi, I topped up my iTunes credit today via pre paid voucher. It went through but the credit balance on my iTunes is still showing my old balance but the credit balance on my App Store is showing my new credit balance. Why are the credit info different? Please advise"",""support_text"":""@342615 The two stores pull from the same pool so iTunes probably just needs to refresh. You might try quitting the app and relaunching. \nhttps://t.co/RqqIctrDWV"",""score"":47.40422618395927},{""customer_text"":""Hey @AppleSupport And @21735 Why is Diners Card not accepted on AppleID payments? I have been trying to update payment info to my new Card and it says: Enter a Valid Credit Card number! I thought Diners Card was a premium Card in India superior to even Amex! :/"",""support_text"":""@667992 We'd like to know more. DM us the details and we'll go from there. https://t.co/GDrqU22YpT"",""score"":45.42916102594186}]"
1053682,#hamradio I'm amused. kc4aaa is having trouble updating his iPad from the south pole. Fix it for him @AppleSupport ? ;),ios_update_issue,ios_update_issue,human,auto,"Could you let us know the iPad model and the iOS version it’s currently running? If you’re seeing any error messages during the update, please share those details as well.","[{""customer_text"":""@AppleSupport fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fix the I️ fixit"",""support_text"":""@595731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9"",""score"":34.48151124571427},{""customer_text"":""@AppleSupport FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES! FIX OUR PHONES"",""support_text"":""@586498 Thanks for reaching out. DM us which device and software version you're experiencing this issue on. We'll start there. https://t.co/GDrqU22YpT"",""score"":25.433959662380005},{""customer_text"":""@AppleSupport so any reason why my mothers iPad mysteriously locked itself out after updating to the new os?  2015 iPad Air.  The iPad will not connect to any iTunes so I can't do a hard erase and reset.  I Went to Apple Store and they told her to buy a new one.  Good job 👌🏻"",""support_text"":""@672552 We're happy to see if we can help. When you say the iPad is \""locked\"" could you please explain exactly what's happening? When connected to iTunes, are there any error messages received?"",""score"":21.68660460581401}]"
957788,MacOS'da 3-4 sürümdür cihazı kapatıp açtığımda ses dengesinin ortadan sağ hoparlöre geçtiğini görüyorum. 2 yıldır falan böyle @AppleSupport,ios_update_issue,hardware_issue,human,human,"@AppleSupport Anladım, ses dengesinin sağ hoparlöre kayması bir donanım sorunu olabilir. Lütfen Mac modelinizi, macOS sürümünüzü ve son yaptığınız güncellemeleri bize bildirir misiniz? Bu bilgilerle size daha iyi yardımcı olabiliriz.","[{""customer_text"":""@AppleSupport why my phone doing this i️ti️ti️ti️ti️ti️t"",""support_text"":""@589795 We'd like to look into this. Please share with us in DM which iPhone you have and the iOS version it is running to begin. https://t.co/GDrqU22YpT"",""score"":54.46395578155795},{""customer_text"":""@AppleSupport pourquoi quand je vais dans musique sa lance des musiques tout seul et quand j’en écoute, sa met pause tout seul puis sa accélère ou sa reviens à celle d’avant?? Des explications?"",""support_text"":""@231615 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":45.319029231673994},{""customer_text"":""@115858 @AppleSupport 7 Kasım'da (İzmit) tekrar aynı problemden dolayı servise gönderdim, 3 hafta sonra geri geldi. Cihazda problem olmadığı, güncelleme yapıldığını ilettiler. Bu süreçte 18 Kasım'da cihazın garantisi bitti. Konuyla ilgili çözümünüzü bekliyor olacağım.\n#Apple #iPhone7 #AppleSupport"",""support_text"":""@816264  We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj"",""score"":44.10179423577202}]"
